location,total_sqft,bath,balcony,price,bhk,price_per_sqft
Lakshminarayana Pura,1145.0,2.0,1.0,75.0,2,6550.218340611354
Lakshminarayana Pura,1500.0,3.0,2.0,104.0,3,6933.333333333333
Lakshminarayana Pura,1210.0,2.0,2.0,75.0,2,6198.347107438017
Lakshminarayana Pura,1169.0,2.0,2.0,75.0,2,6415.739948674081
Lakshminarayana Pura,1200.0,2.0,1.0,75.0,2,6250.0
Lakshminarayana Pura,1172.0,2.0,1.0,75.0,2,6399.317406143345
Lakshminarayana Pura,1172.0,2.0,2.0,75.0,2,6399.317406143345
Lakshminarayana Pura,1180.0,2.0,1.0,75.0,2,6355.932203389831
Lakshminarayana Pura,1200.0,2.0,3.0,83.0,2,6916.666666666667
Lakshminarayana Pura,1200.0,2.0,2.0,80.0,2,6666.666666666667
Lakshminarayana Pura,1195.0,2.0,1.0,75.0,2,6276.150627615063
Lakshminarayana Pura,1200.0,2.0,1.0,80.0,2,6666.666666666667
Lingadheeranahalli,1521.0,3.0,1.0,95.0,3,6245.890861275477
Lingadheeranahalli,1511.0,3.0,1.0,95.0,3,6287.22700198544
Lingadheeranahalli,1519.0,3.0,1.0,93.0,3,6122.448979591837
Lingadheeranahalli,1521.0,3.0,1.0,94.99,3,6245.233399079553
Lingadheeranahalli,1530.0,2.0,2.0,90.0,3,5882.35294117647
Lingadheeranahalli,1521.0,3.0,1.0,94.71,3,6226.824457593689
Lingadheeranahalli,1506.0,3.0,1.0,95.0,3,6308.100929614874
Magadi Road,1116.0,2.0,1.0,50.0,2,4480.286738351255
Magadi Road,1282.0,2.0,2.0,49.0,3,3822.1528861154447
Magadi Road,884.0,2.0,1.0,41.1,2,4649.321266968326
Magadi Road,1005.0,2.0,1.0,55.78,2,5550.248756218905
Magadi Road,1000.0,2.0,0.0,46.5,2,4650.0
Magadi Road,1500.0,2.0,2.0,93.0,4,6200.0
Magadi Road,1322.0,2.0,2.0,58.82,3,4449.3192133131615
Magadi Road,1345.0,2.0,2.0,55.0,2,4089.2193308550186
Magadi Road,600.0,1.0,1.0,22.0,2,3666.6666666666665
Magadi Road,1191.0,2.0,1.0,55.38,3,4649.8740554156175
Magadi Road,1116.0,2.0,1.0,51.89,2,4649.641577060932
Magadi Road,1052.0,2.0,1.0,60.0,3,5703.42205323194
Magadi Road,750.0,2.0,1.0,27.0,2,3600.0
Magadi Road,940.0,2.0,2.0,50.0,2,5319.148936170212
Magadi Road,1318.0,2.0,1.0,68.0,3,5159.332321699545
Magadi Road,1187.0,2.0,0.0,55.195,3,4649.957877000842
Magadi Road,884.0,2.0,1.0,48.0,2,5429.864253393665
Mahadevpura,1720.0,3.0,3.0,78.0,3,4534.883720930233
Mahadevpura,1150.0,2.0,3.0,52.0,2,4521.739130434783
Mahadevpura,1250.0,2.0,3.0,52.0,2,4160.0
Mahadevpura,1260.0,2.0,3.0,57.6,2,4571.428571428572
Mahadevpura,730.0,1.0,1.0,35.0,1,4794.520547945205
Mahadevpura,1434.0,2.0,1.0,67.39,3,4699.442119944212
Mahadevpura,1146.0,2.0,1.0,53.8,2,4694.5898778359515
Mahadevpura,1136.0,2.0,3.0,64.5,2,5677.816901408451
Mahadevpura,1400.0,2.0,2.0,65.8,3,4700.0
Mahadevpura,1137.0,2.0,1.0,53.4,2,4696.5699208443275
Mahadevpura,1450.0,3.0,2.0,75.0,3,5172.413793103448
Mahadevpura,1152.0,2.0,1.0,54.0,2,4687.5
Mahadevpura,1212.0,2.0,1.0,56.9,2,4694.7194719471945
Mahadevpura,1505.0,3.0,2.0,64.0,3,4252.491694352159
Mahadevpura,1505.0,3.0,2.0,78.0,3,5182.724252491695
Mahadevpura,1500.0,2.0,1.0,70.0,3,4666.666666666667
Mahadevpura,1236.0,2.0,1.0,58.0,2,4692.556634304207
Mahadevpura,1236.0,2.0,1.0,58.0,2,4692.556634304207
Mahadevpura,1120.0,2.0,2.0,53.0,2,4732.142857142857
Mahalakshmi Layout,1575.0,5.0,1.0,158.0,4,10031.746031746032
Mahalakshmi Layout,1105.0,2.0,1.0,80.0,2,7239.819004524887
Mahalakshmi Layout,1200.0,3.0,1.0,160.0,4,13333.333333333334
Mahalakshmi Layout,1080.0,2.0,1.0,67.0,2,6203.7037037037035
Mahalakshmi Layout,1200.0,2.0,3.0,110.0,3,9166.666666666666
Mallasandra,1665.0,3.0,2.0,95.0,3,5705.705705705705
Mallasandra,1665.0,3.0,2.0,86.58,3,5200.0
Mallasandra,1340.0,2.0,2.0,61.0,2,4552.238805970149
Mallasandra,1325.0,2.0,2.0,70.0,2,5283.018867924528
Mallasandra,1665.0,3.0,2.0,86.91,3,5219.81981981982
Mallasandra,905.0,2.0,1.0,40.0,2,4419.889502762431
Mallasandra,1325.0,2.0,2.0,73.0,2,5509.433962264151
Mallasandra,905.0,2.0,1.0,35.0,2,3867.403314917127
Mallasandra,1524.0,2.0,3.0,72.0,3,4724.4094488188975
Mallasandra,1100.0,2.0,3.0,76.3,3,6936.363636363636
Malleshpalya,1140.0,2.0,2.0,46.5,2,4078.9473684210525
Malleshpalya,1225.0,2.0,2.0,46.86,2,3825.3061224489797
Malleshpalya,1052.0,2.0,2.0,50.0,2,4752.851711026616
Malleshpalya,1405.0,2.0,2.0,77.0,3,5480.427046263345
Malleshpalya,1065.0,2.0,2.0,50.0,2,4694.835680751174
Malleshpalya,1210.0,2.0,3.0,55.0,2,4545.454545454545
Malleshpalya,1060.0,2.0,1.0,40.0,2,3773.5849056603774
Malleshpalya,1430.0,2.0,1.0,69.5,3,4860.1398601398605
Malleshpalya,1245.0,2.0,1.0,55.0,2,4417.6706827309235
Malleshpalya,1200.0,2.0,2.0,46.0,2,3833.3333333333335
Malleshpalya,1225.0,2.0,2.0,52.0,2,4244.897959183673
Malleshwaram,1100.0,2.0,2.0,75.0,2,6818.181818181818
Malleshwaram,705.0,1.0,2.0,67.0,1,9503.54609929078
Malleshwaram,686.0,1.0,1.0,62.5,1,9110.787172011662
Malleshwaram,900.0,2.0,1.0,95.0,2,10555.555555555555
Malleshwaram,1124.0,3.0,2.0,80.0,2,7117.437722419929
Malleshwaram,1600.0,3.0,3.0,160.0,3,10000.0
Malleshwaram,480.0,1.0,1.0,60.0,1,12500.0
Malleshwaram,1290.0,2.0,1.0,120.0,2,9302.32558139535
Malleshwaram,900.0,2.0,1.0,90.0,2,10000.0
Malleshwaram,900.0,2.0,1.0,72.0,2,8000.0
Malleshwaram,600.0,1.0,0.0,68.0,2,11333.333333333334
Malleshwaram,1020.0,2.0,1.0,80.0,2,7843.137254901961
Malleshwaram,580.0,1.0,1.0,45.0,1,7758.620689655172
Malleshwaram,1410.0,2.0,3.0,125.0,2,8865.248226950354
Marathahalli,1310.0,3.0,1.0,63.25,3,4828.244274809161
Marathahalli,1220.0,2.0,1.0,57.0,2,4672.131147540984
Marathahalli,1200.0,2.0,2.0,52.0,2,4333.333333333333
Marathahalli,1200.0,2.0,2.0,60.0,2,5000.0
Marathahalli,950.0,2.0,1.0,46.96,2,4943.1578947368425
Marathahalli,1230.0,2.0,2.0,80.0,2,6504.065040650406
Marathahalli,1019.0,2.0,2.0,49.85,2,4892.051030421982
Marathahalli,1215.0,2.0,1.0,67.0,2,5514.40329218107
Marathahalli,1170.0,2.0,3.0,53.0,2,4529.91452991453
Marathahalli,1019.0,2.0,2.0,49.86,2,4893.032384690873
Marathahalli,1325.0,2.0,2.0,71.55,2,5400.0
Marathahalli,1220.0,2.0,1.0,56.5,2,4631.147540983607
Marathahalli,1152.0,2.0,1.0,56.0,2,4861.111111111111
Marathahalli,1146.0,2.0,1.0,70.0,2,6108.202443280978
Marathahalli,1469.0,3.0,1.0,89.0,3,6058.543226684819
Marathahalli,1530.0,3.0,2.0,74.5,3,4869.281045751634
Marathahalli,1350.0,2.0,2.0,62.0,3,4592.592592592592
Marathahalli,1385.0,2.0,2.0,66.65,3,4812.274368231047
Marathahalli,957.0,2.0,1.0,46.9,2,4900.73145245559
Marathahalli,1583.0,3.0,3.0,105.0,3,6632.975363234365
Marathahalli,1350.0,3.0,1.0,72.0,3,5333.333333333333
Marathahalli,1535.0,3.0,2.0,72.5,3,4723.127035830619
Marathahalli,1071.0,2.0,2.0,52.25,2,4878.618113912232
Marathahalli,1215.0,2.0,2.0,58.86,2,4844.444444444444
Marathahalli,1102.0,2.0,2.0,53.67,2,4870.235934664247
Marathahalli,1045.0,2.0,3.0,60.0,2,5741.626794258374
Marathahalli,1305.0,2.0,1.0,69.0,3,5287.35632183908
Marathahalli,1215.0,2.0,2.0,58.86,2,4844.444444444444
Marathahalli,1365.0,2.0,2.0,73.0,2,5347.985347985348
Marathahalli,1208.0,2.0,2.0,70.0,2,5794.701986754967
Marathahalli,1525.0,3.0,2.0,90.0,3,5901.639344262295
Marathahalli,1550.0,3.0,2.0,83.0,3,5354.8387096774195
Marathahalli,957.0,2.0,1.0,47.0,2,4911.180773249739
Marathahalli,1230.0,2.0,1.0,57.0,2,4634.1463414634145
Marathahalli,1200.0,2.0,2.0,58.0,2,4833.333333333333
Marathahalli,1650.0,3.0,3.0,86.45,3,5239.393939393939
Marathahalli,607.0,1.0,1.0,35.0,1,5766.062602965404
Marathahalli,1583.0,3.0,3.0,109.0,3,6885.6601389766265
Marathahalli,1075.0,2.0,2.0,52.43,2,4877.209302325581
Marathahalli,1220.0,2.0,1.0,58.5,2,4795.081967213115
Marathahalli,950.0,2.0,1.0,45.68,2,4808.421052631579
Marathahalli,1595.0,3.0,2.0,90.0,3,5642.633228840125
Marathahalli,1020.0,2.0,1.0,57.0,2,5588.235294117647
Marathahalli,780.0,1.0,1.0,55.0,1,7051.282051282052
Marathahalli,1530.0,3.0,2.0,73.5,3,4803.921568627451
Marathahalli,1205.0,2.0,1.0,75.0,2,6224.066390041494
Marathahalli,1730.0,3.0,3.0,110.0,3,6358.381502890174
Marathahalli,1200.0,2.0,1.0,67.0,2,5583.333333333333
Marathahalli,1095.0,2.0,1.0,60.0,2,5479.45205479452
Marathahalli,1060.0,2.0,1.0,48.0,2,4528.301886792453
Marathahalli,1050.0,2.0,1.0,65.0,2,6190.476190476191
Marathahalli,1102.0,2.0,2.0,53.67,2,4870.235934664247
Marathahalli,1026.0,2.0,1.0,49.95,2,4868.421052631579
Marathahalli,1435.0,3.0,1.0,73.0,3,5087.1080139372825
Marathahalli,1220.0,2.0,1.0,59.0,2,4836.065573770492
Marathahalli,881.0,2.0,1.0,48.06,2,5455.16458569807
Marathahalli,1130.0,2.0,2.0,58.0,3,5132.743362831859
Marathahalli,1680.0,3.0,3.0,105.0,3,6250.0
Marathahalli,700.0,1.0,1.0,38.0,1,5428.571428571428
Marathahalli,1469.0,3.0,1.0,89.0,3,6058.543226684819
Marathahalli,1385.0,2.0,2.0,68.5,3,4945.848375451264
Marathahalli,1690.0,3.0,2.0,116.0,3,6863.905325443787
Marathahalli,1065.0,2.0,2.0,55.0,2,5164.319248826291
Marathahalli,1196.0,2.0,2.0,57.9,2,4841.13712374582
Marathahalli,1595.0,3.0,2.0,88.0,3,5517.241379310345
Marathahalli,1314.0,2.0,3.0,55.0,2,4185.692541856925
Marathahalli,1200.0,2.0,1.0,58.17,3,4847.5
Marathahalli,1125.0,2.0,3.0,55.0,2,4888.888888888889
Marathahalli,1250.0,2.0,2.0,68.0,2,5440.0
Marathahalli,1125.0,2.0,2.0,56.8,2,5048.888888888889
Marathahalli,1200.0,2.0,1.0,53.0,2,4416.666666666667
Marathahalli,957.0,2.0,1.0,47.0,2,4911.180773249739
Marathahalli,1605.0,3.0,2.0,76.0,3,4735.202492211838
Marathahalli,1350.0,2.0,2.0,60.0,2,4444.444444444444
Marathahalli,1310.0,3.0,1.0,63.22,3,4825.954198473282
Marathahalli,1285.0,2.0,2.0,55.0,2,4280.155642023346
Marathahalli,1125.0,2.0,1.0,54.8,2,4871.111111111111
Marathahalli,1315.0,2.0,2.0,60.0,3,4562.737642585551
Marathahalli,1270.0,2.0,3.0,73.0,2,5748.031496062992
Marathahalli,1530.0,3.0,2.0,71.0,3,4640.522875816993
Marathahalli,950.0,2.0,2.0,46.7,2,4915.789473684211
Marathahalli,1550.0,3.0,2.0,85.0,3,5483.870967741936
Marathahalli,1019.0,2.0,2.0,49.86,2,4893.032384690873
Marathahalli,1144.0,2.0,2.0,65.0,2,5681.818181818182
Marathahalli,1240.0,2.0,2.0,55.0,2,4435.4838709677415
Marathahalli,1156.0,2.0,2.0,52.0,2,4498.269896193771
Marathahalli,1135.0,2.0,2.0,60.0,2,5286.343612334802
Marathahalli,1102.0,2.0,2.0,53.67,2,4870.235934664247
Marathahalli,1108.0,2.0,1.0,60.0,3,5415.162454873646
Marathahalli,1026.0,2.0,1.0,50.18,2,4890.83820662768
Marathahalli,1650.0,3.0,2.0,85.0,3,5151.515151515152
Marathahalli,1270.0,2.0,2.0,80.0,2,6299.212598425197
Marathahalli,1100.0,2.0,1.0,50.0,2,4545.454545454545
Marathahalli,1196.0,2.0,2.0,57.95,2,4845.3177257525085
Marathahalli,1310.0,3.0,1.0,63.25,3,4828.244274809161
Marathahalli,1485.0,2.0,2.0,90.0,3,6060.606060606061
Marathahalli,1146.0,2.0,1.0,69.0,2,6020.942408376964
Margondanahalli,1090.0,2.0,0.0,58.0,2,5321.100917431193
Margondanahalli,1200.0,2.0,1.0,58.5,2,4875.0
Margondanahalli,1200.0,2.0,0.0,67.0,2,5583.333333333333
Margondanahalli,1200.0,2.0,0.0,65.0,3,5416.666666666667
Margondanahalli,1000.0,2.0,0.0,57.0,2,5700.0
Margondanahalli,555.0,1.0,0.0,37.0,2,6666.666666666667
Margondanahalli,600.0,2.0,0.0,35.0,2,5833.333333333333
Margondanahalli,1200.0,2.0,0.0,69.0,2,5750.0
Margondanahalli,900.0,2.0,0.0,49.0,2,5444.444444444444
Margondanahalli,1140.0,2.0,1.0,60.0,2,5263.1578947368425
Margondanahalli,900.0,2.0,0.0,55.0,2,6111.111111111111
Margondanahalli,900.0,2.0,0.0,65.0,2,7222.222222222223
Margondanahalli,1100.0,2.0,1.0,55.0,2,5000.0
Margondanahalli,900.0,2.0,0.0,55.0,2,6111.111111111111
Margondanahalli,1448.0,3.0,1.0,70.0,3,4834.254143646409
Margondanahalli,1200.0,2.0,1.0,65.0,2,5416.666666666667
Margondanahalli,1050.0,2.0,0.0,58.0,2,5523.809523809524
Margondanahalli,1160.0,2.0,1.0,65.0,2,5603.448275862069
Marsur,1000.0,4.0,3.0,66.0,3,6600.0
Marsur,1800.0,4.0,2.0,145.0,4,8055.555555555556
Marsur,1200.0,3.0,1.0,90.0,3,7500.0
Marsur,497.0,1.0,1.0,25.0,2,5030.181086519115
Marsur,720.0,2.0,1.0,32.0,3,4444.444444444444
Marsur,497.0,1.0,1.0,20.0,2,4024.1448692152917
Marsur,715.0,2.0,1.0,29.0,3,4055.944055944056
Marsur,497.0,1.0,1.0,20.0,2,4024.1448692152917
Mico Layout,1550.0,2.0,2.0,65.0,3,4193.548387096775
Mico Layout,1125.0,2.0,2.0,40.0,2,3555.5555555555557
Mico Layout,1190.0,2.0,2.0,39.25,2,3298.3193277310925
Mico Layout,800.0,1.0,1.0,29.5,1,3687.5
Mico Layout,1250.0,2.0,2.0,44.0,3,3520.0
Mico Layout,1171.0,2.0,2.0,39.0,2,3330.486763450043
Mico Layout,1200.0,2.0,1.0,53.5,2,4458.333333333333
Mico Layout,1670.0,3.0,2.0,59.0,3,3532.934131736527
Mico Layout,1140.0,2.0,2.0,43.0,2,3771.9298245614036
Munnekollal,1170.0,2.0,2.0,52.0,2,4444.444444444444
Munnekollal,1102.0,2.0,2.0,53.67,2,4870.235934664247
Munnekollal,1390.0,3.0,2.0,68.0,3,4892.086330935252
Munnekollal,1200.0,2.0,2.0,49.5,2,4125.0
Munnekollal,950.0,2.0,1.0,46.5,2,4894.736842105263
Munnekollal,1560.0,3.0,3.0,75.0,3,4807.692307692308
Munnekollal,1210.0,2.0,3.0,75.0,2,6198.347107438017
Munnekollal,1750.0,3.0,3.0,86.5,3,4942.857142857143
Munnekollal,1385.0,2.0,2.0,66.5,3,4801.444043321299
Munnekollal,1080.0,2.0,2.0,45.0,2,4166.666666666667
Munnekollal,1170.0,2.0,2.0,59.0,2,5042.735042735043
Munnekollal,1222.0,3.0,2.0,95.0,3,7774.140752864158
Munnekollal,1800.0,3.0,3.0,65.0,3,3611.1111111111113
Munnekollal,1200.0,2.0,2.0,40.0,2,3333.3333333333335
Munnekollal,1540.0,2.0,3.0,70.0,3,4545.454545454545
Munnekollal,1200.0,2.0,1.0,57.9,3,4825.0
Munnekollal,1030.0,2.0,1.0,50.36,2,4889.320388349514
Murugeshpalya,1550.0,3.0,2.0,74.0,3,4774.193548387097
Murugeshpalya,1185.0,2.0,1.0,85.0,2,7172.995780590717
Murugeshpalya,1225.0,2.0,2.0,48.0,2,3918.3673469387754
Murugeshpalya,1344.0,2.0,0.0,56.0,3,4166.666666666667
Murugeshpalya,1175.0,2.0,2.0,75.0,2,6382.978723404255
Mysore Road,1175.0,2.0,2.0,73.5,2,6255.31914893617
Mysore Road,1710.0,4.0,2.0,91.31,3,5339.766081871345
Mysore Road,1020.0,2.0,1.0,48.95,2,4799.019607843137
Mysore Road,1200.0,2.0,1.0,85.0,2,7083.333333333333
Mysore Road,1175.0,2.0,1.0,73.5,2,6255.31914893617
Mysore Road,1070.0,2.0,1.0,45.0,2,4205.607476635514
Mysore Road,1239.0,2.0,1.0,53.0,2,4277.643260694108
Mysore Road,1060.0,2.0,1.0,62.0,2,5849.056603773585
Mysore Road,980.0,2.0,1.0,45.47,2,4639.7959183673465
Mysore Road,883.0,2.0,1.0,40.0,2,4530.011325028313
Mysore Road,1525.0,3.0,2.0,96.0,3,6295.081967213115
Mysore Road,1200.0,2.0,3.0,65.0,2,5416.666666666667
Mysore Road,1340.0,2.0,2.0,64.31,3,4799.253731343284
Mysore Road,1082.0,3.0,1.0,50.5,3,4667.28280961183
Mysore Road,1340.0,2.0,3.0,64.31,3,4799.253731343284
Mysore Road,1512.0,2.0,2.0,110.0,3,7275.132275132275
Mysore Road,883.0,2.0,1.0,40.95,2,4637.5990939977355
Mysore Road,1070.0,2.0,1.0,49.65,2,4640.186915887851
Mysore Road,900.0,2.0,0.0,65.0,2,7222.222222222223
Mysore Road,1082.0,3.0,2.0,50.0,3,4621.072088724584
Mysore Road,883.0,2.0,1.0,50.0,2,5662.5141562853905
Mysore Road,1155.0,2.0,1.0,51.0,2,4415.584415584415
Mysore Road,1003.0,2.0,1.0,43.0,2,4287.138584247258
Mysore Road,1237.0,2.0,2.0,73.0,2,5901.3742926434925
Mysore Road,883.0,2.0,1.0,45.0,2,5096.262740656852
Mysore Road,1170.0,2.0,2.0,65.0,2,5555.555555555556
Mysore Road,1029.5,2.0,0.0,50.855,2,4939.776590577951
Mysore Road,940.0,2.0,1.0,43.61,2,4639.36170212766
Mysore Road,1500.0,3.0,2.0,74.0,3,4933.333333333333
Mysore Road,1020.0,2.0,2.0,48.95,2,4799.019607843137
Mysore Road,1568.0,2.0,2.0,100.0,3,6377.551020408163
Mysore Road,1410.0,2.0,2.0,64.0,3,4539.007092198582
Mysore Road,1175.0,2.0,2.0,70.5,2,6000.0
Mysore Road,1080.0,2.0,1.0,60.0,3,5555.555555555556
Mysore Road,1500.0,3.0,2.0,70.0,3,4666.666666666667
Mysore Road,883.0,2.0,1.0,37.0,2,4190.260475651189
Mysore Road,1082.0,2.0,1.0,45.0,3,4158.964879852126
NGR Layout,1020.0,2.0,1.0,45.9,2,4500.0
NGR Layout,1105.0,2.0,2.0,49.73,2,4500.4524886877825
NGR Layout,1022.0,2.0,1.0,45.9,2,4491.19373776908
NGR Layout,1020.0,2.0,1.0,45.0,2,4411.764705882353
NGR Layout,1019.0,2.0,1.0,45.9,2,4504.41609421001
NGR Layout,1020.0,2.0,1.0,46.0,2,4509.803921568628
NGR Layout,1021.0,2.0,2.0,46.0,2,4505.386875612145
NGR Layout,1021.0,2.0,2.0,45.9,2,4495.592556317336
NRI Layout,1565.0,2.0,2.0,75.0,3,4792.332268370607
NRI Layout,1060.0,2.0,2.0,35.0,2,3301.8867924528304
NRI Layout,1125.0,2.0,2.0,45.56,2,4049.777777777778
NRI Layout,1200.0,4.0,0.0,95.0,4,7916.666666666667
NRI Layout,1789.0,3.0,3.0,75.0,3,4192.286193404137
NRI Layout,1731.0,3.0,3.0,64.11,3,3703.639514731369
Nagarbhavi,1350.0,3.0,2.0,150.0,3,11111.111111111111
Nagarbhavi,1200.0,2.0,1.0,150.0,2,12500.0
Nagarbhavi,600.0,2.0,1.0,80.0,3,13333.333333333334
Nagarbhavi,1055.0,2.0,2.0,55.0,2,5213.270142180095
Nagarbhavi,600.0,3.0,1.0,83.0,3,13833.333333333334
Nagarbhavi,1223.0,2.0,1.0,60.0,2,4905.968928863451
Nagarbhavi,956.0,2.0,1.0,49.0,2,5125.523012552301
Nagarbhavi,1200.0,2.0,1.0,150.0,2,12500.0
Nagarbhavi,1400.0,2.0,1.0,85.0,3,6071.428571428572
Nagarbhavi,300.0,1.0,1.0,20.0,1,6666.666666666667
Nagarbhavi,1250.0,3.0,0.0,175.0,4,14000.0
Nagarbhavi,710.0,2.0,2.0,40.0,1,5633.802816901409
Nagarbhavi,1020.0,2.0,2.0,55.0,2,5392.156862745098
Nagarbhavi,1120.0,2.0,3.0,53.0,2,4732.142857142857
Nagarbhavi,1190.0,2.0,2.0,63.0,2,5294.117647058823
Nagarbhavi,1050.0,2.0,1.0,80.0,2,7619.047619047619
Nagarbhavi,800.0,3.0,0.0,95.0,3,11875.0
Nagarbhavi,1200.0,4.0,2.0,205.0,3,17083.333333333332
Nagarbhavi,1050.0,3.0,1.0,175.0,3,16666.666666666668
Nagarbhavi,1200.0,4.0,3.0,210.0,4,17500.0
Nagarbhavi,1350.0,3.0,0.0,60.0,3,4444.444444444444
Nagarbhavi,1250.0,3.0,0.0,170.0,2,13600.0
Nagarbhavi,1635.0,3.0,3.0,85.0,3,5198.7767584097855
Nagarbhavi,1400.0,2.0,2.0,135.0,3,9642.857142857143
Nagarbhavi,1080.0,2.0,1.0,49.0,2,4537.037037037037
Nagarbhavi,1225.0,2.0,3.0,58.0,2,4734.693877551021
Nagasandra,980.0,2.0,1.0,48.0,2,4897.959183673469
Nagasandra,1500.0,5.0,1.0,130.0,6,8666.666666666666
Nagasandra,1470.0,2.0,2.0,110.0,3,7482.993197278912
Nagasandra,1310.0,3.0,3.0,95.0,4,7251.908396946565
Nagasandra,1650.0,3.0,2.0,95.0,3,5757.575757575758
Nagavara,936.0,2.0,0.0,40.2,2,4294.871794871795
Nagavara,1125.0,2.0,2.0,44.5,2,3955.5555555555557
Nagavara,1077.0,2.0,1.0,50.0,2,4642.525533890436
Nagavara,1110.0,2.0,2.0,44.95,2,4049.5495495495497
Nagavara,1247.0,2.0,1.0,58.56,2,4696.0705693664795
Nagavarapalya,705.0,1.0,1.0,52.5,1,7446.808510638298
Nagavarapalya,1300.0,3.0,1.0,80.0,3,6153.846153846154
Nagavarapalya,705.0,1.0,1.0,55.0,1,7801.418439716312
Nagavarapalya,1134.0,2.0,2.0,55.0,2,4850.088183421517
Nagavarapalya,1260.0,2.0,2.0,85.5,2,6785.714285714285
Narayanapura,1308.0,2.0,2.0,89.04,2,6807.339449541284
Narayanapura,1566.0,3.0,1.0,83.3,3,5319.284802043423
Narayanapura,1485.0,3.0,2.0,85.0,3,5723.905723905724
Neeladri Nagar,1053.0,2.0,1.0,45.0,2,4273.504273504273
Neeladri Nagar,674.0,1.0,1.0,21.0,1,3115.727002967359
Neeladri Nagar,1167.0,2.0,1.0,38.0,3,3256.212510711225
Neeladri Nagar,1060.0,2.0,0.0,35.0,2,3301.8867924528304
Neeladri Nagar,640.0,1.0,1.0,20.5,1,3203.125
OMBR Layout,1078.0,2.0,3.0,65.0,2,6029.684601113173
OMBR Layout,1101.0,2.0,2.0,65.5,2,5949.13714804723
OMBR Layout,1041.0,2.0,2.0,65.5,2,6292.026897214217
OMBR Layout,1300.0,2.0,2.0,80.0,2,6153.846153846154
OMBR Layout,1085.0,2.0,1.0,64.0,2,5898.617511520737
OMBR Layout,1050.0,2.0,3.0,48.0,2,4571.428571428572
OMBR Layout,1165.0,2.0,2.0,88.5,2,7596.56652360515
OMBR Layout,1101.0,2.0,2.0,66.0,2,5994.550408719346
OMBR Layout,1580.0,3.0,2.0,75.0,3,4746.835443037975
Old Airport Road,1206.0,2.0,3.0,75.0,2,6218.905472636816
Old Airport Road,1075.0,2.0,2.0,60.0,2,5581.395348837209
Old Airport Road,946.0,2.0,2.0,58.0,2,6131.0782241014795
Old Airport Road,1145.0,2.0,2.0,75.0,2,6550.218340611354
Old Airport Road,1184.0,2.0,1.0,78.0,2,6587.8378378378375
Old Airport Road,1055.0,2.0,3.0,75.0,2,7109.004739336493
Old Madras Road,1425.0,2.0,2.0,94.0,3,6596.491228070176
Old Madras Road,1350.0,3.0,0.0,54.54,3,4040.0
Old Madras Road,1350.0,3.0,1.0,58.99,3,4369.62962962963
Old Madras Road,935.0,2.0,1.0,45.0,2,4812.834224598931
Old Madras Road,1200.0,2.0,1.0,72.0,2,6000.0
Old Madras Road,1225.0,2.0,1.0,53.55,2,4371.428571428572
Old Madras Road,1100.0,2.0,1.0,70.0,2,6363.636363636364
Old Madras Road,1171.0,2.0,2.0,75.0,2,6404.782237403928
Old Madras Road,935.0,2.0,1.0,45.0,2,4812.834224598931
Old Madras Road,1065.0,2.0,1.0,47.86,2,4493.896713615023
Old Madras Road,1480.0,2.0,2.0,84.0,3,5675.675675675676
Old Madras Road,1210.0,2.0,1.0,74.0,2,6115.702479338843
Old Madras Road,1171.0,2.0,2.0,72.0,2,6148.590947907771
Old Madras Road,1480.0,3.0,2.0,95.0,3,6418.918918918919
Old Madras Road,1425.0,2.0,2.0,74.31,3,5214.736842105263
Old Madras Road,1210.0,2.0,1.0,80.0,2,6611.570247933884
Old Madras Road,1157.0,2.0,2.0,47.32,2,4089.887640449438
Old Madras Road,1210.0,2.0,1.0,80.0,2,6611.570247933884
Old Madras Road,1210.0,2.0,1.0,77.0,2,6363.636363636364
Old Madras Road,1330.0,2.0,2.0,74.0,2,5563.909774436091
Old Madras Road,1157.0,2.0,2.0,47.32,2,4089.887640449438
Old Madras Road,1530.0,3.0,2.0,76.34,3,4989.5424836601305
Old Madras Road,935.0,2.0,0.0,37.77,2,4039.5721925133694
Old Madras Road,1171.0,2.0,2.0,73.0,2,6233.98804440649
Old Madras Road,1165.0,2.0,1.0,52.0,2,4463.519313304721
Old Madras Road,1165.0,2.0,1.0,51.42,2,4413.733905579399
Padmanabhanagar,1020.0,2.0,2.0,63.0,2,6176.470588235294
Padmanabhanagar,1176.0,2.0,0.0,62.0,2,5272.108843537415
Padmanabhanagar,1258.0,2.0,2.0,115.0,2,9141.494435612083
Padmanabhanagar,1100.0,2.0,2.0,65.0,2,5909.090909090909
Padmanabhanagar,1400.0,3.0,0.0,65.0,3,4642.857142857143
Padmanabhanagar,1360.0,2.0,3.0,75.0,3,5514.705882352941
Padmanabhanagar,1200.0,2.0,1.0,60.0,2,5000.0
Padmanabhanagar,1067.0,2.0,2.0,52.0,2,4873.477038425492
Padmanabhanagar,1250.0,2.0,2.0,70.0,3,5600.0
Padmanabhanagar,1150.0,2.0,2.0,45.0,2,3913.0434782608695
Padmanabhanagar,1350.0,3.0,1.0,71.55,3,5300.0
Padmanabhanagar,1360.0,3.0,1.0,75.0,3,5514.705882352941
Padmanabhanagar,1100.0,2.0,1.0,60.0,2,5454.545454545455
Padmanabhanagar,1150.0,2.0,0.0,50.0,2,4347.826086956522
Pai Layout,1006.0,2.0,2.0,35.0,2,3479.1252485089462
